Designator,Footprint,Quantity,Value,LCSC Part #
"S1, S2, S3, S4, S5",MX_PCB_1.00u,5,Keyswitch,
U1,Seeed_XIAO_RP2040,1,MCU_Seeed_XIAO_RP2040,
