Designator,Footprint,Quantity,Value,LCSC Part #
"D1, D2, D3, D4, D5, D6, D7, D8",D_DO-35_SOD27_P7.62mm_Horizontal,8,D,
O1,SSD1306-0.91-OLED-4pin-128x32,1,OLEd,
"SW1, SW2, SW3, SW4, SW5, SW6, SW7",SW_Cherry_MX_1.00u_PCB,7,SW_Push_45deg,
SW8,RotaryEncoder_Alps_EC11E-Switch_Vertical_H20mm,1,RotaryEncoder_Switch,
U1,XIAO-Generic-Thruhole-14P-2.54-21X17.8MM,1,Seeed Studio XIAO SAMD21,
