Designator,Footprint,Quantity,Value,LCSC Part #
"D1, D10, D2, D3, D5, D6, D7, D8, D9",D_DO-35_SOD27_P7.62mm_Horizontal,9,1N4148,
"D11, D12, D13, D14, D15, D16, D17, D18, D4",SK6812MINI-E,9,SK6812MINI,
J1,OLED_128x64,1,OLED_128x64,
"SW1, SW2, SW3, SW4, SW5, SW6, SW7, SW8, SW9",MX_PCB_1.00u,9,SW_Push,
SW10,Encoder_EC11_MX,1,RotaryEncoder_Switch,
U2,Seeed_XIAO_RP2040,1,XIAO-RP2040-DIP,
