Designator,Footprint,Quantity,Value,LCSC Part #
"D1, D17, D18, D19, D20, D21, D22, D23, D24, D25",LED_WS2812B,10,LED_WS2812B,
"D10, D11, D12, D13, D14, D15, D16, D2, D26, D27, D3, D4, D5, D6, D7, D8, D9",Diode_DO-35,17,Diode,
J1,SSD1306 128x64 OLED,1,OLED_128x64,
"S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S7, S8, S9",SW_Cherry_MX_1.00u_PCB,15,Keyswitch,
U1,XIAO-Generic-Thruhole-14P-2.54-21X17.8MM,1,Seeed Studio XIAO SAMD21,
