"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"SW5,SW4";"RotaryEncoder_Alps_EC11E-Switch_Vertical_H20mm";2;"RotaryEncoder_Switch";;;
2;"U1";"XIAO-Generic-Thruhole-14P-2.54-21X17.8MM";1;"Seeed Studio XIAO SAMD21";;;
3;"SW1,SW3,SW2";"SW_Cherry_MX_1.00u_PCB";3;"SW_Push";;;
4;"J1";"SSD1306-0.91-OLED-4pin-128x32";1;"Conn_01x04";;;
