"Id";"Designator";"Footprint";"Quantity";"Designation";"Supplier and ref";
1;"SW1,SW4,SW2,SW3,SW6,SW5";"SW_Cherry_MX_1.00u_PCB";6;"SW_Push_45deg";;;
2;"SW7,SW8";"RotaryEncoder_Alps_EC11E-Switch_Vertical_H20mm";2;"RotaryEncoder_Switch";;;
3;"J1";"SSD1306-0.91-OLED-4pin-128x32";1;"OLED DISPLAY";;;
4;"U1";"XIAO-Generic-Hybrid-14P-2.54-21X17.8MM";1;"XIAO-RP2040-DIP";;;
5;"D3,D1,D6,D4,D2,D5";"D_DO-35_SOD27_P7.62mm_Horizontal";6;"D";;;
