Designator,Footprint,Quantity,Value,LCSC Part #
"D1, D2, D3, D4, D5, D6",Diode_DO-35,6,Diode,
D7,LED_WS2812B,1,LED_WS2812B,
J1,OLED_128x32,1,OLED_128x32,
"S1, S2, S3, S4, S5, S6",MX_PCB_1.00u,6,Keyswitch,
U1,Seeed_XIAO_RP2040,1,MOUDLE-SEEEDUINO-XIAO,
