Designator,Footprint,Quantity,Value,LCSC Part #
"D1, D2, D5, D6, D7, D8, D9",Diode_DO-35,7,D,
"SW1, SW2, SW3, SW4, SW6, SW7",1U-Switch,6,SW_Push_45deg,
SW5,RotaryEncoder_Alps_EC11E-Switch_Vertical_H20mm,1,RotaryEncoder_Switch,
U1,XIAO,1,MOUDLE-SEEEDUINO-XIAO,
U2,SSD1306-0.91-OLED-4pin-128x32,1,DM-OLED096-636,
